TOP.5c910dba.00065016	START
TOP.5c92d48e.000611f2	user_options->status_timer	10
TOP.5c92d48e.000611f2	user_options->stdout_flag	0
TOP.5c92d48e.000611f2	user_options->usage	0
TOP.5c92d48e.000611f2	user_options->username	0
TOP.5c92d48e.000611f2	user_options->veracrypt_pim	0
TOP.5c92d48e.000611f2	user_options->version	0
TOP.5c92d48e.000611f2	user_options->workload_profile	2
TOP.5c92d48e.000611f2	user_options->brain_client	0
TOP.5c92d48e.000611f2	user_options->brain_client_features	3
TOP.5c92d48e.000611f2	user_options->brain_server	0
TOP.5c92d48e.000611f2	user_options->brain_port	6863
TOP.5c92d48e.000611f2	user_options->brain_session	0
TOP.5c92d48e.000611f2	proc_start	1553126542
TOP.5c92d48e.000611f2	proc_stop	1553126542
TOP.5c92d48e.000611f2	STOP
TOP.5c932406.000a352b	START
TOP.5c932406.000a352b	user_options->separator	:
TOP.5c932406.000a352b	user_options->encoding_from	utf-8
TOP.5c932406.000a352b	user_options->encoding_to	utf-8
TOP.5c932406.000a352b	user_options->outfile	cracked.txt
TOP.5c932406.000a352b	user_options->rule_buf_l	:
TOP.5c932406.000a352b	user_options->rule_buf_r	:
TOP.5c932406.000a352b	user_options->session	hashcat
TOP.5c932406.000a352b	user_options->limit	0
TOP.5c932406.000a352b	user_options->skip	0
TOP.5c932406.000a352b	user_options->attack_mode	0
TOP.5c932406.000a352b	user_options->benchmark	0
TOP.5c932406.000a352b	user_options->benchmark_all	0
TOP.5c932406.000a352b	user_options->bitmap_max	24
TOP.5c932406.000a352b	user_options->bitmap_min	16
TOP.5c932406.000a352b	user_options->debug_mode	0
TOP.5c932406.000a352b	user_options->example_hashes	0
TOP.5c932406.000a352b	user_options->force	0
TOP.5c932406.000a352b	user_options->gpu_temp_abort	90
TOP.5c932406.000a352b	user_options->gpu_temp_disable	0
TOP.5c932406.000a352b	user_options->hash_mode	0
TOP.5c932406.000a352b	user_options->hex_charset	0
TOP.5c932406.000a352b	user_options->hex_salt	0
TOP.5c932406.000a352b	user_options->hex_wordlist	0
TOP.5c932406.000a352b	user_options->increment	0
TOP.5c932406.000a352b	user_options->increment_max	256
TOP.5c932406.000a352b	user_options->increment_min	1
TOP.5c932406.000a352b	user_options->keep_guessing	0
TOP.5c932406.000a352b	user_options->kernel_accel	0
TOP.5c932406.000a352b	user_options->kernel_loops	0
TOP.5c932406.000a352b	user_options->keyspace	0
TOP.5c932406.000a352b	user_options->left	0
TOP.5c932406.000a352b	user_options->logfile_disable	0
TOP.5c932406.000a352b	user_options->loopback	0
TOP.5c932406.000a352b	user_options->machine_readable	0
TOP.5c932406.000a352b	user_options->markov_classic	0
TOP.5c932406.000a352b	user_options->markov_disable	0
TOP.5c932406.000a352b	user_options->markov_threshold	256
TOP.5c932406.000a352b	user_options->nvidia_spin_damp	100
TOP.5c932406.000a352b	user_options->opencl_info	0
TOP.5c932406.000a352b	user_options->opencl_vector_width	0
TOP.5c932406.000a352b	user_options->optimized_kernel_enable	0
TOP.5c932406.000a352b	user_options->outfile_autohex	1
TOP.5c932406.000a352b	user_options->outfile_check_timer	5
TOP.5c932406.000a352b	user_options->outfile_format	3
TOP.5c932406.000a352b	user_options->wordlist_autohex_disable	0
TOP.5c932406.000a352b	user_options->potfile_disable	0
TOP.5c932406.000a352b	user_options->progress_only	0
TOP.5c932406.000a352b	user_options->quiet	0
TOP.5c932406.000a352b	user_options->remove	0
TOP.5c932406.000a352b	user_options->remove_timer	60
TOP.5c932406.000a352b	user_options->restore	0
TOP.5c932406.000a352b	user_options->restore_disable	0
TOP.5c932406.000a352b	user_options->restore_timer	60
TOP.5c932406.000a352b	user_options->rp_files_cnt	0
TOP.5c932406.000a352b	user_options->rp_gen	0
TOP.5c932406.000a352b	user_options->rp_gen_func_max	4
TOP.5c932406.000a352b	user_options->rp_gen_func_min	1
TOP.5c932406.000a352b	user_options->rp_gen_seed	0
TOP.5c932406.000a352b	user_options->runtime	0
TOP.5c932406.000a352b	user_options->scrypt_tmto	0
TOP.5c932406.000a352b	user_options->segment_size	33554432
TOP.5c932406.000a352b	user_options->self_test_disable	0
TOP.5c932406.000a352b	user_options->slow_candidates	0
TOP.5c932406.000a352b	user_options->show	0
TOP.5c932406.000a352b	user_options->speed_only	0
TOP.5c932406.000a352b	user_options->status	0
TOP.5c932406.000a352b	user_options->status_timer	10
TOP.5c932406.000a352b	user_options->stdout_flag	0
TOP.5c932406.000a352b	user_options->usage	0
TOP.5c932406.000a352b	user_options->username	0
TOP.5c932406.000a352b	user_options->veracrypt_pim	0
TOP.5c932406.000a352b	user_options->version	0
TOP.5c932406.000a352b	user_options->workload_profile	2
TOP.5c932406.000a352b	user_options->brain_client	0
TOP.5c932406.000a352b	user_options->brain_client_features	3
TOP.5c932406.000a352b	user_options->brain_server	0
TOP.5c932406.000a352b	user_options->brain_port	6863
TOP.5c932406.000a352b	user_options->brain_session	0
TOP.5c932406.000a352b	hashes->hashfile	hashes.txt
TOP.5c932406.000a352b	hashes->hashlist_mode	4
TOP.5c932406.000a352b	hashes->hashlist_format	0
TOP.5c932406.000a352b	hashes->hashes_cnt	0
TOP.5c932406.000a352b	hashes->digests_cnt	3
TOP.5c932406.000a352b	hashes->digests_done	0
TOP.5c932406.000a352b	hashes->salts_cnt	1
TOP.5c932406.000a352b	hashes->salts_done	0
TOP.5c932406.000a352b	SUB.5c932408.00091be4	START
TOP.5c932406.000a352b	SUB.5c932408.00091be4	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c932406.000a352b	SUB.5c932408.00091be4	runtime_start	1553146889
TOP.5c932406.000a352b	SUB.5c932408.00091be4	runtime_stop	1553146889
TOP.5c932406.000a352b	SUB.5c932408.00091be4	status-after-work	6
TOP.5c932406.000a352b	SUB.5c932408.00091be4	STOP
TOP.5c932406.000a352b	proc_start	1553146886
TOP.5c932406.000a352b	proc_stop	1553146890
TOP.5c932406.000a352b	STOP
TOP.5c9325fa.000a4a50	START
TOP.5c9325fa.000a4a50	user_options->separator	:
TOP.5c9325fa.000a4a50	user_options->encoding_from	utf-8
TOP.5c9325fa.000a4a50	user_options->encoding_to	utf-8
TOP.5c9325fa.000a4a50	user_options->outfile	cracked.txt
TOP.5c9325fa.000a4a50	user_options->rule_buf_l	:
TOP.5c9325fa.000a4a50	user_options->rule_buf_r	:
TOP.5c9325fa.000a4a50	user_options->session	hashcat
TOP.5c9325fa.000a4a50	user_options->limit	0
TOP.5c9325fa.000a4a50	user_options->skip	0
TOP.5c9325fa.000a4a50	user_options->attack_mode	0
TOP.5c9325fa.000a4a50	user_options->benchmark	0
TOP.5c9325fa.000a4a50	user_options->benchmark_all	0
TOP.5c9325fa.000a4a50	user_options->bitmap_max	24
TOP.5c9325fa.000a4a50	user_options->bitmap_min	16
TOP.5c9325fa.000a4a50	user_options->debug_mode	0
TOP.5c9325fa.000a4a50	user_options->example_hashes	0
TOP.5c9325fa.000a4a50	user_options->force	0
TOP.5c9325fa.000a4a50	user_options->gpu_temp_abort	90
TOP.5c9325fa.000a4a50	user_options->gpu_temp_disable	0
TOP.5c9325fa.000a4a50	user_options->hash_mode	0
TOP.5c9325fa.000a4a50	user_options->hex_charset	0
TOP.5c9325fa.000a4a50	user_options->hex_salt	0
TOP.5c9325fa.000a4a50	user_options->hex_wordlist	0
TOP.5c9325fa.000a4a50	user_options->increment	0
TOP.5c9325fa.000a4a50	user_options->increment_max	256
TOP.5c9325fa.000a4a50	user_options->increment_min	1
TOP.5c9325fa.000a4a50	user_options->keep_guessing	0
TOP.5c9325fa.000a4a50	user_options->kernel_accel	0
TOP.5c9325fa.000a4a50	user_options->kernel_loops	0
TOP.5c9325fa.000a4a50	user_options->keyspace	0
TOP.5c9325fa.000a4a50	user_options->left	0
TOP.5c9325fa.000a4a50	user_options->logfile_disable	0
TOP.5c9325fa.000a4a50	user_options->loopback	0
TOP.5c9325fa.000a4a50	user_options->machine_readable	0
TOP.5c9325fa.000a4a50	user_options->markov_classic	0
TOP.5c9325fa.000a4a50	user_options->markov_disable	0
TOP.5c9325fa.000a4a50	user_options->markov_threshold	256
TOP.5c9325fa.000a4a50	user_options->nvidia_spin_damp	100
TOP.5c9325fa.000a4a50	user_options->opencl_info	0
TOP.5c9325fa.000a4a50	user_options->opencl_vector_width	0
TOP.5c9325fa.000a4a50	user_options->optimized_kernel_enable	0
TOP.5c9325fa.000a4a50	user_options->outfile_autohex	1
TOP.5c9325fa.000a4a50	user_options->outfile_check_timer	5
TOP.5c9325fa.000a4a50	user_options->outfile_format	3
TOP.5c9325fa.000a4a50	user_options->wordlist_autohex_disable	0
TOP.5c9325fa.000a4a50	user_options->potfile_disable	0
TOP.5c9325fa.000a4a50	user_options->progress_only	0
TOP.5c9325fa.000a4a50	user_options->quiet	0
TOP.5c9325fa.000a4a50	user_options->remove	0
TOP.5c9325fa.000a4a50	user_options->remove_timer	60
TOP.5c9325fa.000a4a50	user_options->restore	0
TOP.5c9325fa.000a4a50	user_options->restore_disable	0
TOP.5c9325fa.000a4a50	user_options->restore_timer	60
TOP.5c9325fa.000a4a50	user_options->rp_files_cnt	0
TOP.5c9325fa.000a4a50	user_options->rp_gen	0
TOP.5c9325fa.000a4a50	user_options->rp_gen_func_max	4
TOP.5c9325fa.000a4a50	user_options->rp_gen_func_min	1
TOP.5c9325fa.000a4a50	user_options->rp_gen_seed	0
TOP.5c9325fa.000a4a50	user_options->runtime	0
TOP.5c9325fa.000a4a50	user_options->scrypt_tmto	0
TOP.5c9325fa.000a4a50	user_options->segment_size	33554432
TOP.5c9325fa.000a4a50	user_options->self_test_disable	0
TOP.5c9325fa.000a4a50	user_options->slow_candidates	0
TOP.5c9325fa.000a4a50	user_options->show	0
TOP.5c9325fa.000a4a50	user_options->speed_only	0
TOP.5c9325fa.000a4a50	user_options->status	0
TOP.5c9325fa.000a4a50	user_options->status_timer	10
TOP.5c9325fa.000a4a50	user_options->stdout_flag	0
TOP.5c9325fa.000a4a50	user_options->usage	0
TOP.5c9325fa.000a4a50	user_options->username	0
TOP.5c9325fa.000a4a50	user_options->veracrypt_pim	0
TOP.5c9325fa.000a4a50	user_options->version	0
TOP.5c9325fa.000a4a50	user_options->workload_profile	2
TOP.5c9325fa.000a4a50	user_options->brain_client	0
TOP.5c9325fa.000a4a50	user_options->brain_client_features	3
TOP.5c9325fa.000a4a50	user_options->brain_server	0
TOP.5c9325fa.000a4a50	user_options->brain_port	6863
TOP.5c9325fa.000a4a50	user_options->brain_session	0
TOP.5c9325fa.000a4a50	hashes->hashfile	hashes.txt
TOP.5c9325fa.000a4a50	hashes->hashlist_mode	4
TOP.5c9325fa.000a4a50	hashes->hashlist_format	0
TOP.5c9325fa.000a4a50	hashes->hashes_cnt	0
TOP.5c9325fa.000a4a50	hashes->digests_cnt	1
TOP.5c9325fa.000a4a50	hashes->digests_done	0
TOP.5c9325fa.000a4a50	hashes->salts_cnt	1
TOP.5c9325fa.000a4a50	hashes->salts_done	0
TOP.5c9325fa.000a4a50	SUB.5c9325fc.0008dfd6	START
TOP.5c9325fa.000a4a50	SUB.5c9325fc.0008dfd6	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c9325fa.000a4a50	SUB.5c9325fc.0008dfd6	runtime_start	1553147389
TOP.5c9325fa.000a4a50	SUB.5c9325fc.0008dfd6	runtime_stop	1553147389
TOP.5c9325fa.000a4a50	SUB.5c9325fc.0008dfd6	status-after-work	6
TOP.5c9325fa.000a4a50	SUB.5c9325fc.0008dfd6	STOP
TOP.5c9325fa.000a4a50	proc_start	1553147386
TOP.5c9325fa.000a4a50	proc_stop	1553147390
TOP.5c9325fa.000a4a50	STOP
TOP.5c932616.000f3464	START
TOP.5c932616.000f3464	user_options->separator	:
TOP.5c932616.000f3464	user_options->encoding_from	utf-8
TOP.5c932616.000f3464	user_options->encoding_to	utf-8
TOP.5c932616.000f3464	user_options->outfile	cracked.txt
TOP.5c932616.000f3464	user_options->rule_buf_l	:
TOP.5c932616.000f3464	user_options->rule_buf_r	:
TOP.5c932616.000f3464	user_options->session	hashcat
TOP.5c932616.000f3464	user_options->limit	0
TOP.5c932616.000f3464	user_options->skip	0
TOP.5c932616.000f3464	user_options->attack_mode	0
TOP.5c932616.000f3464	user_options->benchmark	0
TOP.5c932616.000f3464	user_options->benchmark_all	0
TOP.5c932616.000f3464	user_options->bitmap_max	24
TOP.5c932616.000f3464	user_options->bitmap_min	16
TOP.5c932616.000f3464	user_options->debug_mode	0
TOP.5c932616.000f3464	user_options->example_hashes	0
TOP.5c932616.000f3464	user_options->force	0
TOP.5c932616.000f3464	user_options->gpu_temp_abort	90
TOP.5c932616.000f3464	user_options->gpu_temp_disable	0
TOP.5c932616.000f3464	user_options->hash_mode	0
TOP.5c932616.000f3464	user_options->hex_charset	0
TOP.5c932616.000f3464	user_options->hex_salt	0
TOP.5c932616.000f3464	user_options->hex_wordlist	0
TOP.5c932616.000f3464	user_options->increment	0
TOP.5c932616.000f3464	user_options->increment_max	256
TOP.5c932616.000f3464	user_options->increment_min	1
TOP.5c932616.000f3464	user_options->keep_guessing	0
TOP.5c932616.000f3464	user_options->kernel_accel	0
TOP.5c932616.000f3464	user_options->kernel_loops	0
TOP.5c932616.000f3464	user_options->keyspace	0
TOP.5c932616.000f3464	user_options->left	0
TOP.5c932616.000f3464	user_options->logfile_disable	0
TOP.5c932616.000f3464	user_options->loopback	0
TOP.5c932616.000f3464	user_options->machine_readable	0
TOP.5c932616.000f3464	user_options->markov_classic	0
TOP.5c932616.000f3464	user_options->markov_disable	0
TOP.5c932616.000f3464	user_options->markov_threshold	256
TOP.5c932616.000f3464	user_options->nvidia_spin_damp	100
TOP.5c932616.000f3464	user_options->opencl_info	0
TOP.5c932616.000f3464	user_options->opencl_vector_width	0
TOP.5c932616.000f3464	user_options->optimized_kernel_enable	0
TOP.5c932616.000f3464	user_options->outfile_autohex	1
TOP.5c932616.000f3464	user_options->outfile_check_timer	5
TOP.5c932616.000f3464	user_options->outfile_format	3
TOP.5c932616.000f3464	user_options->wordlist_autohex_disable	0
TOP.5c932616.000f3464	user_options->potfile_disable	0
TOP.5c932616.000f3464	user_options->progress_only	0
TOP.5c932616.000f3464	user_options->quiet	0
TOP.5c932616.000f3464	user_options->remove	0
TOP.5c932616.000f3464	user_options->remove_timer	60
TOP.5c932616.000f3464	user_options->restore	0
TOP.5c932616.000f3464	user_options->restore_disable	0
TOP.5c932616.000f3464	user_options->restore_timer	60
TOP.5c932616.000f3464	user_options->rp_files_cnt	0
TOP.5c932616.000f3464	user_options->rp_gen	0
TOP.5c932616.000f3464	user_options->rp_gen_func_max	4
TOP.5c932616.000f3464	user_options->rp_gen_func_min	1
TOP.5c932616.000f3464	user_options->rp_gen_seed	0
TOP.5c932616.000f3464	user_options->runtime	0
TOP.5c932616.000f3464	user_options->scrypt_tmto	0
TOP.5c932616.000f3464	user_options->segment_size	33554432
TOP.5c932616.000f3464	user_options->self_test_disable	0
TOP.5c932616.000f3464	user_options->slow_candidates	0
TOP.5c932616.000f3464	user_options->show	0
TOP.5c932616.000f3464	user_options->speed_only	0
TOP.5c932616.000f3464	user_options->status	0
TOP.5c932616.000f3464	user_options->status_timer	10
TOP.5c932616.000f3464	user_options->stdout_flag	0
TOP.5c932616.000f3464	user_options->usage	0
TOP.5c932616.000f3464	user_options->username	0
TOP.5c932616.000f3464	user_options->veracrypt_pim	0
TOP.5c932616.000f3464	user_options->version	0
TOP.5c932616.000f3464	user_options->workload_profile	2
TOP.5c932616.000f3464	user_options->brain_client	0
TOP.5c932616.000f3464	user_options->brain_client_features	3
TOP.5c932616.000f3464	user_options->brain_server	0
TOP.5c932616.000f3464	user_options->brain_port	6863
TOP.5c932616.000f3464	user_options->brain_session	0
TOP.5c932616.000f3464	hashes->hashfile	hashes.txt
TOP.5c932616.000f3464	hashes->hashlist_mode	4
TOP.5c932616.000f3464	hashes->hashlist_format	0
TOP.5c932616.000f3464	hashes->hashes_cnt	0
TOP.5c932616.000f3464	hashes->digests_cnt	1
TOP.5c932616.000f3464	hashes->digests_done	0
TOP.5c932616.000f3464	hashes->salts_cnt	1
TOP.5c932616.000f3464	hashes->salts_done	0
TOP.5c932616.000f3464	SUB.5c932618.000e35af	START
TOP.5c932616.000f3464	SUB.5c932618.000e35af	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c932616.000f3464	SUB.5c932618.000e35af	runtime_start	1553147417
TOP.5c932616.000f3464	SUB.5c932618.000e35af	runtime_stop	1553147417
TOP.5c932616.000f3464	SUB.5c932618.000e35af	status-after-work	6
TOP.5c932616.000f3464	SUB.5c932618.000e35af	STOP
TOP.5c932616.000f3464	proc_start	1553147414
TOP.5c932616.000f3464	proc_stop	1553147418
TOP.5c932616.000f3464	STOP
TOP.5c93a516.00007573	START
TOP.5c93a516.00007573	user_options->separator	:
TOP.5c93a516.00007573	user_options->encoding_from	utf-8
TOP.5c93a516.00007573	user_options->encoding_to	utf-8
TOP.5c93a516.00007573	user_options->outfile	cracked.txt
TOP.5c93a516.00007573	user_options->rule_buf_l	:
TOP.5c93a516.00007573	user_options->rule_buf_r	:
TOP.5c93a516.00007573	user_options->session	hashcat
TOP.5c93a516.00007573	user_options->limit	0
TOP.5c93a516.00007573	user_options->skip	0
TOP.5c93a516.00007573	user_options->attack_mode	0
TOP.5c93a516.00007573	user_options->benchmark	0
TOP.5c93a516.00007573	user_options->benchmark_all	0
TOP.5c93a516.00007573	user_options->bitmap_max	24
TOP.5c93a516.00007573	user_options->bitmap_min	16
TOP.5c93a516.00007573	user_options->debug_mode	0
TOP.5c93a516.00007573	user_options->example_hashes	0
TOP.5c93a516.00007573	user_options->force	0
TOP.5c93a516.00007573	user_options->gpu_temp_abort	90
TOP.5c93a516.00007573	user_options->gpu_temp_disable	0
TOP.5c93a516.00007573	user_options->hash_mode	0
TOP.5c93a516.00007573	user_options->hex_charset	0
TOP.5c93a516.00007573	user_options->hex_salt	0
TOP.5c93a516.00007573	user_options->hex_wordlist	0
TOP.5c93a516.00007573	user_options->increment	0
TOP.5c93a516.00007573	user_options->increment_max	256
TOP.5c93a516.00007573	user_options->increment_min	1
TOP.5c93a516.00007573	user_options->keep_guessing	0
TOP.5c93a516.00007573	user_options->kernel_accel	0
TOP.5c93a516.00007573	user_options->kernel_loops	0
TOP.5c93a516.00007573	user_options->keyspace	0
TOP.5c93a516.00007573	user_options->left	0
TOP.5c93a516.00007573	user_options->logfile_disable	0
TOP.5c93a516.00007573	user_options->loopback	0
TOP.5c93a516.00007573	user_options->machine_readable	0
TOP.5c93a516.00007573	user_options->markov_classic	0
TOP.5c93a516.00007573	user_options->markov_disable	0
TOP.5c93a516.00007573	user_options->markov_threshold	256
TOP.5c93a516.00007573	user_options->nvidia_spin_damp	100
TOP.5c93a516.00007573	user_options->opencl_info	0
TOP.5c93a516.00007573	user_options->opencl_vector_width	0
TOP.5c93a516.00007573	user_options->optimized_kernel_enable	0
TOP.5c93a516.00007573	user_options->outfile_autohex	1
TOP.5c93a516.00007573	user_options->outfile_check_timer	5
TOP.5c93a516.00007573	user_options->outfile_format	3
TOP.5c93a516.00007573	user_options->wordlist_autohex_disable	0
TOP.5c93a516.00007573	user_options->potfile_disable	0
TOP.5c93a516.00007573	user_options->progress_only	0
TOP.5c93a516.00007573	user_options->quiet	0
TOP.5c93a516.00007573	user_options->remove	0
TOP.5c93a516.00007573	user_options->remove_timer	60
TOP.5c93a516.00007573	user_options->restore	0
TOP.5c93a516.00007573	user_options->restore_disable	0
TOP.5c93a516.00007573	user_options->restore_timer	60
TOP.5c93a516.00007573	user_options->rp_files_cnt	0
TOP.5c93a516.00007573	user_options->rp_gen	0
TOP.5c93a516.00007573	user_options->rp_gen_func_max	4
TOP.5c93a516.00007573	user_options->rp_gen_func_min	1
TOP.5c93a516.00007573	user_options->rp_gen_seed	0
TOP.5c93a516.00007573	user_options->runtime	0
TOP.5c93a516.00007573	user_options->scrypt_tmto	0
TOP.5c93a516.00007573	user_options->segment_size	33554432
TOP.5c93a516.00007573	user_options->self_test_disable	0
TOP.5c93a516.00007573	user_options->slow_candidates	0
TOP.5c93a516.00007573	user_options->show	0
TOP.5c93a516.00007573	user_options->speed_only	0
TOP.5c93a516.00007573	user_options->status	0
TOP.5c93a516.00007573	user_options->status_timer	10
TOP.5c93a516.00007573	user_options->stdout_flag	0
TOP.5c93a516.00007573	user_options->usage	0
TOP.5c93a516.00007573	user_options->username	0
TOP.5c93a516.00007573	user_options->veracrypt_pim	0
TOP.5c93a516.00007573	user_options->version	0
TOP.5c93a516.00007573	user_options->workload_profile	2
TOP.5c93a516.00007573	user_options->brain_client	0
TOP.5c93a516.00007573	user_options->brain_client_features	3
TOP.5c93a516.00007573	user_options->brain_server	0
TOP.5c93a516.00007573	user_options->brain_port	6863
TOP.5c93a516.00007573	user_options->brain_session	0
TOP.5c93a516.00007573	hashes->hashfile	hashes.txt
TOP.5c93a516.00007573	hashes->hashlist_mode	4
TOP.5c93a516.00007573	hashes->hashlist_format	0
TOP.5c93a516.00007573	hashes->hashes_cnt	0
TOP.5c93a516.00007573	hashes->digests_cnt	3
TOP.5c93a516.00007573	hashes->digests_done	0
TOP.5c93a516.00007573	hashes->salts_cnt	1
TOP.5c93a516.00007573	hashes->salts_done	0
TOP.5c93a516.00007573	SUB.5c93a517.000efbb0	START
TOP.5c93a516.00007573	SUB.5c93a517.000efbb0	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c93a516.00007573	SUB.5c93a517.000efbb0	runtime_start	1553179928
TOP.5c93a516.00007573	SUB.5c93a517.000efbb0	runtime_stop	1553179930
TOP.5c93a516.00007573	SUB.5c93a517.000efbb0	status-after-work	6
TOP.5c93a516.00007573	SUB.5c93a517.000efbb0	STOP
TOP.5c93a516.00007573	proc_start	1553179926
TOP.5c93a516.00007573	proc_stop	1553179931
TOP.5c93a516.00007573	STOP
TOP.5c93a53a.0003ee50	START
TOP.5c93a53a.0003ee50	user_options->separator	:
